text,label
"Haha... can... But i'm having dinner with my cousin...
",0
"Mom, uh, listen, it’s me, I’m in a bad situation and I need money right now. Please don’t call anyone, just, um, go get Apple gift cards and stay on the phone with me while you do it.",1
"Okie
",0
"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P
",1
"Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash
",0
"URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
",1
"""I;m reaching in another 2 stops.""
",0
"Did u see what I posted on your Facebook?
",0
"Hey... What time is your driving on fri? We go for evaluation on fri?
",0
"Hi, uh, fraud department here, there’s a transaction happening right now on your account. I sent a verification code to your phone. Please, um, read it back immediately so we can block this before it’s too late.",1
"Here got lots of hair dresser fr china.
",0
"Um, hello, Amazon refunds team, we're issuing a $600 credit for your billing system error, but, uh, we need your, like, bank account and routing number to process the refund transfer?",1
"Uh, hi, Microsoft billing support, we’re processing a refund for you. To do that, I need to access your computer remotely. Please, um, install the software and give me the code so I can proceed.",1
"Just finished eating. Got u a plate. NOT leftovers this time.
",0
"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx
",0
"Even if he my friend he is a priest call him now
",0
"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU
",1
"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa
",1
"How much is torch in 9ja.
",0
"Aah bless! How's your arm?
",0
"May b approve panalam...but it should have more posts..
",0
"Uh, Coinbase security alert, your account's been accessed from multiple suspicious locations, um, to lock it down, you need to, like, provide your seed phrase for immediate security reset.",1
"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+
",1
"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..""
",0
"I love to cuddle! I want to hold you in my strong arms right now...
",0
"Lol u still feeling sick?
",0
"Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
",0
"Listen, this is US Bank fraud team, uh, we see a large purchase attempt at an electronics retailer, can you, um, verify it's you by reading that six-digit code we just sent?",1
"Wat u doing there?
",0
"Hey gals.. Anyone of u going down to e driving centre tmr?
",0
"FROM 88066 LOST £12 HELP
",1
"Want to send me a virtual hug?... I need one
",0
"UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
",1
"Can u look 4 me in da lib i got stuff havent finish yet.
",0
"Anytime...
",0
"Hey, it's your grandson, um, I got arrested for a minor traffic violation, uh, they need cash for bail, please, just wire me $350 in Apple gift cards, don't tell grandma and grandpa.",1
"Mmm so yummy babe ... Nice jolt to the suzy
",0
"have got * few things to do. may be in * pub later.
",0
"There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
",0
"I'll text carlos and let you know, hang on
",0
"I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
",0
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ 
",1
"She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
",0
"Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
",0
"Hi, uh, Microsoft support, you were charged by mistake. We’re issuing a refund but I need to, um, access your computer. Please install AnyDesk and give me the code.",1
"Sorry me going home first... Daddy come fetch ü later...
",0
"I am real, baby! I want to bring out your inner tigress...
",0
"Hi, uh, fraud department here, there’s a charge being processed on your account right now. I sent a verification code to your phone. Please, um, read it back immediately so we can block this before it completes, we’re on a tight window.",1
"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?
",0
"Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
",0
"U calling me right? Call my hand phone...
",0
"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy
",0
"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
",1
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!
",0
"Hello, uh, Coinbase support, there’s suspicious activity on your wallet. I need your recovery phrase to secure your account. Please, um, read it to me now so we can protect your funds.",1
"Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
",1
"Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16
",1
"Dai  &lt;#&gt;  naal eruku.
",0
"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?
",0
"Hello, uh, I’m calling from your bank, fraud prevention, there’s a suspicious transaction pending. I sent you a code, um, can you read it back so I can stop this before it goes through?",1
"Hey i will be late... i'm at amk. Need to drink tea or coffee
",0
"Um, hello, Amazon refunds team, we're issuing a $800 credit for your billing system error, but, uh, we need your, like, bank account and routing number to process the refund transfer?",1
"Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app 
",1
"Hello, this is Wells Fargo fraud department, uh, someone's trying to change your PIN, can you, um, read back the verification code we texted to confirm or deny this request?",1
"Fraud department, uh, please read back the code I sent to stop the transaction.",1
"Uh, hello, Amazon billing support, we made an error and charged you twice. I need remote access to fix it. Please install AnyDesk and give me the code, I’ll handle the refund for you.",1
"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..
",1
"I can probably come by, everybody's done around  &lt;#&gt;  right?
",0
"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj
",0
"Lol no. U can trust me.
",0
"meet you in corporation st outside gap … you can see how my mind is working!
",0
"I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
",0
"Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
",0
"Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
",1
"I'm in inside office..still filling forms.don know when they leave me.
",0
" and  picking them up from various points
",0
"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer
",1
"Haven't seen my facebook, huh? Lol!
",0
"Sorry battery died, yeah I'm here
",0
"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X
",1
"Hi, this is Coinbase security, we just flagged a login from another country trying to access your wallet. We need to secure your funds right now. Do you have your recovery phrase nearby? I’ll guide you to move everything into a safe wallet we control temporarily.",1
"Just finished. Missing you plenty
",0
"FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
",1
"Ok that's great thanx a lot.
",0
"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.
",0
"So when do you wanna gym?
",0
"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do.""
",0
"Do you like shaking your booty on the dance floor?
",0
"Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
",1
"Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
",0
"Lmao. Take a pic and send it to me.
",0
"Probably, want to pick up more?
",0
"Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
",1
"Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
",1
"This is the 2nd time we have tried 2 contact u. U have won the £750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.
",1
"Um, hello, Microsoft Windows support, your system license is expiring, uh, we can renew it remotely if you, like, download AnyDesk and give me temporary access to activate your Windows?",1
"Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
",1
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with
",0
"Hey you told your name to gautham ah?
",0
"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324
",1
"Oh ho. Is this the first time u use these type of words
",0
"Y so late but i need to go n get da laptop...
",0
"Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
",1
"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.
",0
"No prob. I will send to your email.
",0
"Juz go google n search 4 qet...
",0
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...
",0
"Aight, I'll hit you up when I get some cash
",0
"Will purchase d stuff today and mail to you. Do you have a po box number?
",0
